siteid,plotid,year,date,flow,dwm,precip_on_site
SERF_IA,S5,2013,2013-07-28,0,FD,0
SERF_IA,S5,2013,2013-07-29,0,FD,0
SERF_IA,S5,2013,2013-07-30,0,FD,6.35
SERF_IA,S5,2013,2013-07-31,0,FD,0
SERF_IA,S5,2013,2013-08-01,0,FD,0
SERF_IA,S5,2013,2013-08-02,0,FD,0
SERF_IA,S5,2013,2013-08-03,0,FD,0
SERF_IA,S5,2013,2013-08-04,0,FD,0
SERF_IA,S5,2013,2013-08-05,0,FD,0
SERF_IA,S5,2013,2013-08-06,0,FD,1.778
SERF_IA,S5,2013,2013-08-07,0,FD,0
SERF_IA,S5,2013,2013-08-08,0,FD,0
SERF_IA,S5,2013,2013-08-09,0,FD,0
SERF_IA,S5,2013,2013-08-10,0,FD,0
SERF_IA,S5,2013,2013-08-11,0,FD,0
SERF_IA,S5,2013,2013-08-12,0,FD,0
SERF_IA,S5,2013,2013-08-13,0,FD,0
SERF_IA,S5,2013,2013-08-14,0,FD,0
SERF_IA,S5,2013,2013-08-15,0,FD,0
SERF_IA,S5,2013,2013-08-16,0,FD,0
SERF_IA,S5,2013,2013-08-17,0,FD,0
SERF_IA,S5,2013,2013-08-18,0,FD,0
SERF_IA,S5,2013,2013-08-19,0,FD,0
SERF_IA,S5,2013,2013-08-20,0,FD,0
SERF_IA,S5,2013,2013-08-21,0,FD,0
SERF_IA,S5,2013,2013-08-22,0,FD,0
SERF_IA,S5,2013,2013-08-23,0,FD,0
SERF_IA,S5,2013,2013-08-24,0,FD,0
SERF_IA,S5,2013,2013-08-25,0,FD,0
SERF_IA,S5,2013,2013-08-26,0,FD,0
SERF_IA,S5,2013,2013-08-27,0,FD,0
SERF_IA,S5,2013,2013-08-28,0,FD,0
SERF_IA,S5,2013,2013-08-29,0,FD,0
SERF_IA,S5,2013,2013-08-30,0,FD,0
SERF_IA,S5,2013,2013-08-31,0,FD,0
SERF_IA,S5,2013,2013-09-01,0,FD,0
SERF_IA,S5,2013,2013-09-02,0,FD,0
SERF_IA,S5,2013,2013-09-03,0,FD,0
SERF_IA,S5,2013,2013-09-04,0,FD,0
SERF_IA,S5,2013,2013-09-05,0,FD,0
SERF_IA,S5,2013,2013-09-06,0,FD,0
SERF_IA,S5,2013,2013-09-07,0,FD,0
SERF_IA,S5,2013,2013-09-08,0,FD,0
SERF_IA,S5,2013,2013-09-09,0,FD,0
SERF_IA,S5,2013,2013-09-10,0,FD,0
SERF_IA,S5,2013,2013-09-11,0,FD,17.78
SERF_IA,S5,2013,2013-09-12,0,FD,0
SERF_IA,S5,2013,2013-09-13,0,FD,0
SERF_IA,S5,2013,2013-09-14,0,FD,0
SERF_IA,S5,2013,2013-09-15,0,FD,3.81
SERF_IA,S5,2013,2013-09-16,0,FD,0
SERF_IA,S5,2013,2013-09-17,0,FD,0
SERF_IA,S5,2013,2013-09-18,0,FD,0
SERF_IA,S5,2013,2013-09-19,0,FD,11.938
SERF_IA,S5,2013,2013-09-20,0,FD,0
SERF_IA,S5,2013,2013-09-21,0,FD,0
SERF_IA,S5,2013,2013-09-22,0,FD,0
SERF_IA,S5,2013,2013-09-23,0,FD,0
SERF_IA,S5,2013,2013-09-24,0,FD,0
SERF_IA,S5,2013,2013-09-25,0,FD,0
SERF_IA,S5,2013,2013-09-26,0,FD,0
SERF_IA,S5,2013,2013-09-27,0,FD,0
SERF_IA,S5,2013,2013-09-28,0,FD,0
SERF_IA,S5,2013,2013-09-29,0,FD,0
SERF_IA,S5,2013,2013-09-30,0,FD,10.16
SERF_IA,S5,2013,2013-10-01,0,FD,0
SERF_IA,S5,2013,2013-10-02,0,FD,0
SERF_IA,S5,2013,2013-10-03,0,FD,17.78
SERF_IA,S5,2013,2013-10-04,0,FD,20.32
SERF_IA,S5,2013,2013-10-05,0,FD,0
SERF_IA,S5,2013,2013-10-06,0,FD,15.24
SERF_IA,S5,2013,2013-10-07,0,FD,0
SERF_IA,S5,2013,2013-10-08,0,FD,0
SERF_IA,S5,2013,2013-10-09,0,FD,0
SERF_IA,S5,2013,2013-10-10,0,FD,0
SERF_IA,S5,2013,2013-10-11,0,FD,0
SERF_IA,S5,2013,2013-10-12,0,FD,0
SERF_IA,S5,2013,2013-10-13,0,FD,0
SERF_IA,S5,2013,2013-10-14,0,FD,0
SERF_IA,S5,2013,2013-10-15,0,FD,0
SERF_IA,S5,2013,2013-10-16,0,FD,0
SERF_IA,S5,2013,2013-10-17,0,FD,0
SERF_IA,S5,2013,2013-10-18,0,FD,0
SERF_IA,S5,2013,2013-10-19,0,FD,0
SERF_IA,S5,2013,2013-10-20,0,FD,0
SERF_IA,S5,2013,2013-10-21,0,FD,0
SERF_IA,S5,2013,2013-10-22,0,FD,0
SERF_IA,S5,2013,2013-10-23,0,FD,0
SERF_IA,S5,2013,2013-10-24,0,FD,0
SERF_IA,S5,2013,2013-10-25,0,FD,0
SERF_IA,S5,2013,2013-10-26,0,FD,0
SERF_IA,S5,2013,2013-10-27,0,FD,0
SERF_IA,S5,2013,2013-10-28,0,FD,0
SERF_IA,S5,2013,2013-10-29,0,FD,0
SERF_IA,S5,2013,2013-10-30,0,FD,45.212
SERF_IA,S5,2013,2013-10-31,0,FD,0
SERF_IA,S5,2013,2013-11-01,0,FD,12.7
SERF_IA,S5,2013,2013-11-02,0,FD,0
SERF_IA,S5,2013,2013-11-03,0,FD,0
SERF_IA,S5,2013,2013-11-04,0,FD,0
SERF_IA,S5,2013,2013-11-05,0,FD,12.7
SERF_IA,S5,2013,2013-11-06,0,FD,0
SERF_IA,S5,2013,2013-11-07,0,FD,0
SERF_IA,S5,2013,2013-11-08,0,FD,0
SERF_IA,S5,2013,2013-11-09,0,FD,0
SERF_IA,S5,2013,2013-11-10,0,FD,0
SERF_IA,S5,2013,2013-11-11,0,FD,0
SERF_IA,S5,2013,2013-11-12,0,FD,0
SERF_IA,S5,2013,2013-11-13,0,FD,0
SERF_IA,S5,2013,2013-11-14,0,FD,0
SERF_IA,S5,2013,2013-11-15,0,FD,0
SERF_IA,S5,2013,2013-11-16,0,FD,0
SERF_IA,S5,2013,2013-11-17,0,FD,7.62
SERF_IA,S5,2013,2013-11-18,0,FD,0
SERF_IA,S5,2013,2013-11-19,0,FD,0
SERF_IA,S5,2013,2013-11-20,0,FD,0
SERF_IA,S5,2013,2013-11-21,0,FD,0
SERF_IA,S5,2013,2013-11-22,0,FD,0
SERF_IA,S5,2013,2013-11-23,0,FD,0
SERF_IA,S5,2013,2013-11-24,0,FD,0
SERF_IA,S5,2013,2013-11-25,0,FD,0
SERF_IA,S5,2013,2013-11-26,0,FD,0
SERF_IA,S5,2013,2013-11-27,0,FD,0
SERF_IA,S5,2013,2013-11-28,0,FD,0
SERF_IA,S5,2013,2013-11-29,0,FD,0
SERF_IA,S5,2013,2013-11-30,0,FD,0
SERF_IA,S5,2013,2013-12-01,0,FD,0
SERF_IA,S5,2013,2013-12-02,0,FD,0
SERF_IA,S5,2013,2013-12-03,0,FD,0
SERF_IA,S5,2013,2013-12-04,0,FD,0
SERF_IA,S5,2013,2013-12-05,0,FD,0
SERF_IA,S5,2013,2013-12-06,0,FD,0
SERF_IA,S5,2013,2013-12-07,0,FD,0
SERF_IA,S5,2013,2013-12-08,0,FD,0
SERF_IA,S5,2013,2013-12-09,0,FD,0
SERF_IA,S5,2013,2013-12-10,0,FD,0
SERF_IA,S5,2013,2013-12-11,0,FD,0
SERF_IA,S5,2013,2013-12-12,0,FD,0
SERF_IA,S5,2013,2013-12-13,0,FD,0
SERF_IA,S5,2013,2013-12-14,0,FD,0
SERF_IA,S5,2013,2013-12-15,0,FD,0
SERF_IA,S5,2013,2013-12-16,0,FD,0
SERF_IA,S5,2013,2013-12-17,0,FD,0
SERF_IA,S5,2013,2013-12-18,0,FD,0
SERF_IA,S5,2013,2013-12-19,0,FD,0
SERF_IA,S5,2013,2013-12-20,0,FD,0
SERF_IA,S5,2013,2013-12-21,0,FD,0
SERF_IA,S5,2013,2013-12-22,0,FD,0
SERF_IA,S5,2013,2013-12-23,0,FD,0
SERF_IA,S5,2013,2013-12-24,0,FD,0
SERF_IA,S5,2013,2013-12-25,0,FD,0
SERF_IA,S5,2013,2013-12-26,0,FD,0
SERF_IA,S5,2013,2013-12-27,0,FD,0
SERF_IA,S5,2013,2013-12-28,0,FD,0
SERF_IA,S5,2013,2013-12-29,0,FD,0
SERF_IA,S5,2013,2013-12-30,0,FD,0
SERF_IA,S5,2013,2013-12-31,0,FD,0
SERF_IA,S5,2014,2014-01-01,0,FD,0
SERF_IA,S5,2014,2014-01-02,0,FD,0
SERF_IA,S5,2014,2014-01-03,0,FD,0
SERF_IA,S5,2014,2014-01-04,0,FD,0
SERF_IA,S5,2014,2014-01-05,0,FD,0
SERF_IA,S5,2014,2014-01-06,0,FD,0
SERF_IA,S5,2014,2014-01-07,0,FD,0
SERF_IA,S5,2014,2014-01-08,0,FD,0
SERF_IA,S5,2014,2014-01-09,0,FD,0
SERF_IA,S5,2014,2014-01-10,0,FD,0
SERF_IA,S5,2014,2014-01-11,0,FD,0
SERF_IA,S5,2014,2014-01-12,0,FD,0
SERF_IA,S5,2014,2014-01-13,0,FD,0
SERF_IA,S5,2014,2014-01-14,0,FD,0
SERF_IA,S5,2014,2014-01-15,0,FD,0
SERF_IA,S5,2014,2014-01-16,0,FD,0
SERF_IA,S5,2014,2014-01-17,0,FD,0
SERF_IA,S5,2014,2014-01-18,0,FD,0
SERF_IA,S5,2014,2014-01-19,0,FD,0
SERF_IA,S5,2014,2014-01-20,0,FD,0
SERF_IA,S5,2014,2014-01-21,0,FD,0
SERF_IA,S5,2014,2014-01-22,0,FD,0
SERF_IA,S5,2014,2014-01-23,0,FD,0
SERF_IA,S5,2014,2014-01-24,0,FD,0
SERF_IA,S5,2014,2014-01-25,0,FD,0
SERF_IA,S5,2014,2014-01-26,0,FD,0
SERF_IA,S5,2014,2014-01-27,0,FD,0
SERF_IA,S5,2014,2014-01-28,0,FD,0
SERF_IA,S5,2014,2014-01-29,0,FD,0
SERF_IA,S5,2014,2014-01-30,0,FD,0
SERF_IA,S5,2014,2014-01-31,0,FD,0
SERF_IA,S5,2014,2014-02-01,0,FD,0
SERF_IA,S5,2014,2014-02-02,0,FD,0
SERF_IA,S5,2014,2014-02-03,0,FD,0
SERF_IA,S5,2014,2014-02-04,0,FD,0
SERF_IA,S5,2014,2014-02-05,0,FD,0
SERF_IA,S5,2014,2014-02-06,0,FD,0
SERF_IA,S5,2014,2014-02-07,0,FD,0
SERF_IA,S5,2014,2014-02-08,0,FD,0
SERF_IA,S5,2014,2014-02-09,0,FD,0
SERF_IA,S5,2014,2014-02-10,0,FD,0
SERF_IA,S5,2014,2014-02-11,0,FD,0
SERF_IA,S5,2014,2014-02-12,0,FD,0
SERF_IA,S5,2014,2014-02-13,0,FD,0
SERF_IA,S5,2014,2014-02-14,0,FD,0
SERF_IA,S5,2014,2014-02-15,0,FD,0
SERF_IA,S5,2014,2014-02-16,0,FD,0
SERF_IA,S5,2014,2014-02-17,0,FD,0
SERF_IA,S5,2014,2014-02-18,0,FD,0
SERF_IA,S5,2014,2014-02-19,0,FD,0.254
SERF_IA,S5,2014,2014-02-20,0,FD,0.508
SERF_IA,S5,2014,2014-02-21,0,FD,0
SERF_IA,S5,2014,2014-02-22,0,FD,0
SERF_IA,S5,2014,2014-02-23,0,FD,0
SERF_IA,S5,2014,2014-02-24,0,FD,0
SERF_IA,S5,2014,2014-02-25,0,FD,0
SERF_IA,S5,2014,2014-02-26,0,FD,0
SERF_IA,S5,2014,2014-02-27,0,FD,0
SERF_IA,S5,2014,2014-02-28,0,FD,0
SERF_IA,S5,2014,2014-03-01,0,FD,0
SERF_IA,S5,2014,2014-03-02,0,FD,0
SERF_IA,S5,2014,2014-03-03,0,FD,0
SERF_IA,S5,2014,2014-03-04,0,FD,0
SERF_IA,S5,2014,2014-03-05,0,FD,0
SERF_IA,S5,2014,2014-03-06,0,FD,0
SERF_IA,S5,2014,2014-03-07,0,FD,0
SERF_IA,S5,2014,2014-03-08,0,FD,0
SERF_IA,S5,2014,2014-03-09,0,FD,0
SERF_IA,S5,2014,2014-03-10,0,FD,0
SERF_IA,S5,2014,2014-03-11,0,FD,0
SERF_IA,S5,2014,2014-03-12,0,FD,0
SERF_IA,S5,2014,2014-03-13,0,FD,0
SERF_IA,S5,2014,2014-03-14,0,FD,0
SERF_IA,S5,2014,2014-03-15,NA,FD,0
SERF_IA,S5,2014,2014-03-16,NA,FD,0
SERF_IA,S5,2014,2014-03-17,NA,FD,0
SERF_IA,S5,2014,2014-03-18,NA,FD,0
SERF_IA,S5,2014,2014-03-19,NA,FD,0
SERF_IA,S5,2014,2014-03-20,NA,FD,0
SERF_IA,S5,2014,2014-03-21,NA,FD,0
SERF_IA,S5,2014,2014-03-22,NA,FD,0
SERF_IA,S5,2014,2014-03-23,NA,FD,0
SERF_IA,S5,2014,2014-03-24,NA,FD,0
SERF_IA,S5,2014,2014-03-25,NA,FD,0
SERF_IA,S5,2014,2014-03-26,NA,FD,0
SERF_IA,S5,2014,2014-03-27,NA,FD,0
SERF_IA,S5,2014,2014-03-28,NA,FD,0
SERF_IA,S5,2014,2014-03-29,NA,FD,0
SERF_IA,S5,2014,2014-03-30,NA,FD,0
SERF_IA,S5,2014,2014-03-31,NA,FD,0
SERF_IA,S5,2014,2014-04-01,NA,FD,0
SERF_IA,S5,2014,2014-04-02,0,FD,0.254
SERF_IA,S5,2014,2014-04-03,0,FD,0
SERF_IA,S5,2014,2014-04-04,0,FD,0
SERF_IA,S5,2014,2014-04-05,0,FD,0
SERF_IA,S5,2014,2014-04-06,0,FD,0
SERF_IA,S5,2014,2014-04-07,0,FD,0
SERF_IA,S5,2014,2014-04-08,0,FD,0
SERF_IA,S5,2014,2014-04-09,0,FD,0
SERF_IA,S5,2014,2014-04-10,0,FD,0
SERF_IA,S5,2014,2014-04-11,0,FD,0
SERF_IA,S5,2014,2014-04-12,0,FD,0
SERF_IA,S5,2014,2014-04-13,0,FD,1.016
SERF_IA,S5,2014,2014-04-14,0,FD,0
SERF_IA,S5,2014,2014-04-15,0,FD,0
SERF_IA,S5,2014,2014-04-16,0,FD,0
SERF_IA,S5,2014,2014-04-17,0,FD,0
SERF_IA,S5,2014,2014-04-18,0,FD,0
SERF_IA,S5,2014,2014-04-19,0,FD,0
SERF_IA,S5,2014,2014-04-20,0,FD,0
SERF_IA,S5,2014,2014-04-21,0,FD,0.508
SERF_IA,S5,2014,2014-04-22,0,FD,0
SERF_IA,S5,2014,2014-04-23,0,FD,2.794
SERF_IA,S5,2014,2014-04-24,0,FD,12.45
SERF_IA,S5,2014,2014-04-25,0,FD,0
SERF_IA,S5,2014,2014-04-26,0,FD,0
SERF_IA,S5,2014,2014-04-27,0,FD,31.24
SERF_IA,S5,2014,2014-04-28,0,FD,6.858
SERF_IA,S5,2014,2014-04-29,0,FD,0.254
SERF_IA,S5,2014,2014-04-30,0,FD,1.778
SERF_IA,S5,2014,2014-05-01,0,FD,1.016
SERF_IA,S5,2014,2014-05-02,0,FD,0
SERF_IA,S5,2014,2014-05-03,0,FD,0.508
SERF_IA,S5,2014,2014-05-04,0,FD,0
SERF_IA,S5,2014,2014-05-05,0,FD,0
SERF_IA,S5,2014,2014-05-06,0,FD,0
SERF_IA,S5,2014,2014-05-07,0,FD,0.508
SERF_IA,S5,2014,2014-05-08,0,FD,0
SERF_IA,S5,2014,2014-05-09,0,FD,0
SERF_IA,S5,2014,2014-05-10,0,FD,0
SERF_IA,S5,2014,2014-05-11,0,FD,12.7
SERF_IA,S5,2014,2014-05-12,0,FD,17.02
SERF_IA,S5,2014,2014-05-13,0,FD,0.508
SERF_IA,S5,2014,2014-05-14,0,FD,0
SERF_IA,S5,2014,2014-05-15,0,FD,0.508
SERF_IA,S5,2014,2014-05-16,0,FD,3.048
SERF_IA,S5,2014,2014-05-17,0,FD,0
SERF_IA,S5,2014,2014-05-18,0,FD,0
SERF_IA,S5,2014,2014-05-19,0,FD,0
SERF_IA,S5,2014,2014-05-20,0,FD,0
SERF_IA,S5,2014,2014-05-21,0,FD,0.508
SERF_IA,S5,2014,2014-05-22,0,FD,0
SERF_IA,S5,2014,2014-05-23,0,FD,0
SERF_IA,S5,2014,2014-05-24,0,FD,0
SERF_IA,S5,2014,2014-05-25,0,FD,0
SERF_IA,S5,2014,2014-05-26,0,FD,8.13
SERF_IA,S5,2014,2014-05-27,0,FD,0.508
SERF_IA,S5,2014,2014-05-28,0,FD,0
SERF_IA,S5,2014,2014-05-29,0,FD,0
SERF_IA,S5,2014,2014-05-30,0,FD,0
SERF_IA,S5,2014,2014-05-31,0,FD,0.762
SERF_IA,S5,2014,2014-06-01,0,FD,0
SERF_IA,S5,2014,2014-06-02,0,FD,8.89
SERF_IA,S5,2014,2014-06-03,0,FD,15.75
SERF_IA,S5,2014,2014-06-04,0,FD,7.62
SERF_IA,S5,2014,2014-06-05,0,FD,0
SERF_IA,S5,2014,2014-06-06,0,FD,0
SERF_IA,S5,2014,2014-06-07,0,FD,13.97
SERF_IA,S5,2014,2014-06-08,0,FD,0
SERF_IA,S5,2014,2014-06-09,0,FD,0
SERF_IA,S5,2014,2014-06-10,0,FD,2.794
SERF_IA,S5,2014,2014-06-11,0,FD,0.254
SERF_IA,S5,2014,2014-06-12,0,FD,0
SERF_IA,S5,2014,2014-06-13,0,FD,0
SERF_IA,S5,2014,2014-06-14,0,FD,0
SERF_IA,S5,2014,2014-06-15,0,FD,0
SERF_IA,S5,2014,2014-06-16,0,FD,1.016
SERF_IA,S5,2014,2014-06-17,0,FD,1.778
SERF_IA,S5,2014,2014-06-18,0,FD,32.77
SERF_IA,S5,2014,2014-06-19,0,FD,50.8
SERF_IA,S5,2014,2014-06-20,9.186762074,FD,0
SERF_IA,S5,2014,2014-06-21,8.541013451,FD,0
SERF_IA,S5,2014,2014-06-22,10.18180175,FD,46.23
SERF_IA,S5,2014,2014-06-23,18.97222244,FD,0
SERF_IA,S5,2014,2014-06-24,15.30260996,FD,0
SERF_IA,S5,2014,2014-06-25,10.72310388,FD,0
SERF_IA,S5,2014,2014-06-26,7.326927129,FD,0.762
SERF_IA,S5,2014,2014-06-27,5.885880676,FD,0
SERF_IA,S5,2014,2014-06-28,5.056834098,FD,23.37
SERF_IA,S5,2014,2014-06-29,6.883602616,FD,0
SERF_IA,S5,2014,2014-06-30,8.423376431,FD,42.93
SERF_IA,S5,2014,2014-07-01,18.67177256,FD,0
SERF_IA,S5,2014,2014-07-02,13.66972486,FD,0.508
SERF_IA,S5,2014,2014-07-03,9.308675176,FD,0
SERF_IA,S5,2014,2014-07-04,6.67448279,FD,0
SERF_IA,S5,2014,2014-07-05,8.433056163,FD,36.07
SERF_IA,S5,2014,2014-07-06,16.69430409,FD,0
SERF_IA,S5,2014,2014-07-07,11.30768606,FD,0
SERF_IA,S5,2014,2014-07-08,7.45517809,FD,0
SERF_IA,S5,2014,2014-07-09,5.527787182,FD,0
SERF_IA,S5,2014,2014-07-10,4.786286372,FD,0
SERF_IA,S5,2014,2014-07-11,4.552078506,FD,0
SERF_IA,S5,2014,2014-07-12,4.448998472,FD,6.096
SERF_IA,S5,2014,2014-07-13,4.042933998,FD,7.112
SERF_IA,S5,2014,2014-07-14,3.773312618,FD,0
SERF_IA,S5,2014,2014-07-15,3.372706473,FD,0
SERF_IA,S5,2014,2014-07-16,3.147490779,FD,0
SERF_IA,S5,2014,2014-07-17,2.817797343,FD,0
SERF_IA,S5,2014,2014-07-18,2.458627002,FD,0
SERF_IA,S5,2014,2014-07-19,2.196808939,FD,0
SERF_IA,S5,2014,2014-07-20,1.841770916,FD,0
SERF_IA,S5,2014,2014-07-21,1.408710417,FD,0
SERF_IA,S5,2014,2014-07-22,1.084093022,FD,9.91
SERF_IA,S5,2014,2014-07-23,0.450562229,FD,0
SERF_IA,S5,2014,2014-07-24,0.177372961,FD,0
SERF_IA,S5,2014,2014-07-25,0.103852835,FD,10.92
SERF_IA,S5,2014,2014-07-26,0.093336882,FD,0
SERF_IA,S5,2014,2014-07-27,0.082379667,FD,0
SERF_IA,S5,2014,2014-07-28,0.063712646,FD,0
SERF_IA,S5,2014,2014-07-29,0.058507156,FD,0
SERF_IA,S5,2014,2014-07-30,0.056687001,FD,0
SERF_IA,S5,2014,2014-07-31,0.052343593,FD,0
SERF_IA,S5,2014,2014-08-01,0.048763871,FD,0
SERF_IA,S5,2014,2014-08-02,0.044480933,FD,0
SERF_IA,S5,2014,2014-08-03,0.042467902,FD,0
SERF_IA,S5,2014,2014-08-04,0.041428581,FD,8.13
SERF_IA,S5,2014,2014-08-05,0.037965238,FD,0
SERF_IA,S5,2014,2014-08-06,0.036582147,FD,3.556
SERF_IA,S5,2014,2014-08-07,0.033885245,FD,3.302
SERF_IA,S5,2014,2014-08-08,0.03300419,FD,0
SERF_IA,S5,2014,2014-08-09,0.032097442,FD,0
SERF_IA,S5,2014,2014-08-10,0.031435953,FD,0
SERF_IA,S5,2014,2014-08-11,0.032318658,FD,0
SERF_IA,S5,2014,2014-08-12,0.028797926,FD,0
SERF_IA,S5,2014,2014-08-13,0.025841931,FD,0
SERF_IA,S5,2014,2014-08-14,0.023877114,FD,0
SERF_IA,S5,2014,2014-08-15,0.023255686,FD,0
SERF_IA,S5,2014,2014-08-16,0.024395813,FD,0
SERF_IA,S5,2014,2014-08-17,0.02175025,FD,0
SERF_IA,S5,2014,2014-08-18,0.022274088,FD,0
SERF_IA,S5,2014,2014-08-19,0.024624267,FD,0
SERF_IA,S5,2014,2014-08-20,0.018770408,FD,4.064
SERF_IA,S5,2014,2014-08-21,0.017955199,FD,0.254
SERF_IA,S5,2014,2014-08-22,0.016811665,FD,5.334
SERF_IA,S5,2014,2014-08-23,0.014954026,FD,7.62
SERF_IA,S5,2014,2014-08-24,0.014311284,FD,0
SERF_IA,S5,2014,2014-08-25,0.01338349,FD,0
SERF_IA,S5,2014,2014-08-26,0.011158576,FD,0
SERF_IA,S5,2014,2014-08-27,0.009692616,FD,0
SERF_IA,S5,2014,2014-08-28,0.008572137,FD,24.89
SERF_IA,S5,2014,2014-08-29,0.01040652,FD,0.762
SERF_IA,S5,2014,2014-08-30,0.010491758,FD,10.67
SERF_IA,S5,2014,2014-08-31,0.007509472,FD,0
SERF_IA,S5,2014,2014-09-01,0.00758702,FD,25.91
SERF_IA,S5,2014,2014-09-02,0.004685325,FD,0
SERF_IA,S5,2014,2014-09-03,0.00287778,FD,0
SERF_IA,S5,2014,2014-09-04,0.003259027,FD,21.59
SERF_IA,S5,2014,2014-09-05,0.00233063,FD,6.604
SERF_IA,S5,2014,2014-09-06,2.64e-4,FD,0
SERF_IA,S5,2014,2014-09-07,4.57e-5,FD,0
SERF_IA,S5,2014,2014-09-08,1.33e-5,FD,0.762
SERF_IA,S5,2014,2014-09-09,5.11e-6,FD,4.572
SERF_IA,S5,2014,2014-09-10,2.596078746,FD,1.778
SERF_IA,S5,2014,2014-09-11,0.537660264,FD,0.762
SERF_IA,S5,2014,2014-09-12,0.157125328,FD,42.16
SERF_IA,S5,2014,2014-09-13,0.051313052,FD,0
SERF_IA,S5,2014,2014-09-14,0.008483278,FD,0
SERF_IA,S5,2014,2014-09-15,0.007019782,FD,3.048
SERF_IA,S5,2014,2014-09-16,0.004930387,FD,0
SERF_IA,S5,2014,2014-09-17,0.004010183,FD,0
SERF_IA,S5,2014,2014-09-18,0.002495552,FD,0
SERF_IA,S5,2014,2014-09-19,0.002026402,FD,0
SERF_IA,S5,2014,2014-09-20,0.002263542,FD,0
SERF_IA,S5,2014,2014-09-21,0.001307675,FD,0
SERF_IA,S5,2014,2014-09-22,3.63e-4,FD,0
SERF_IA,S5,2014,2014-09-23,1.06e-4,FD,0
SERF_IA,S5,2014,2014-09-24,4.5e-5,FD,0
SERF_IA,S5,2014,2014-09-25,1.95e-5,FD,0
SERF_IA,S5,2014,2014-09-26,5.3e-6,FD,0
SERF_IA,S5,2014,2014-09-27,8.72e-7,FD,0
SERF_IA,S5,2014,2014-09-28,1.25e-7,FD,0
SERF_IA,S5,2014,2014-09-29,0,FD,0
SERF_IA,S5,2014,2014-09-30,0,FD,0
SERF_IA,S5,2014,2014-10-01,0,FD,1.524
SERF_IA,S5,2014,2014-10-02,0,FD,30.48
SERF_IA,S5,2014,2014-10-03,5.652771142,FD,8.38
SERF_IA,S5,2014,2014-10-04,3.522319493,FD,0
SERF_IA,S5,2014,2014-10-05,2.818445441,FD,0.254
SERF_IA,S5,2014,2014-10-06,2.301938027,FD,0
SERF_IA,S5,2014,2014-10-07,1.816303376,FD,0
SERF_IA,S5,2014,2014-10-08,1.51152094,FD,3.048
SERF_IA,S5,2014,2014-10-09,1.684689416,FD,10.16
SERF_IA,S5,2014,2014-10-10,2.120067807,FD,0
SERF_IA,S5,2014,2014-10-11,2.125860189,FD,0
SERF_IA,S5,2014,2014-10-12,2.300547109,FD,0.508
SERF_IA,S5,2014,2014-10-13,8.029565296,FD,34.29
SERF_IA,S5,2014,2014-10-14,18.97222244,FD,28.45
SERF_IA,S5,2014,2014-10-15,18.53680823,FD,0
SERF_IA,S5,2014,2014-10-16,12.3605461,FD,0
SERF_IA,S5,2014,2014-10-17,9.148379964,FD,0
SERF_IA,S5,2014,2014-10-18,5.965904249,FD,0
SERF_IA,S5,2014,2014-10-19,5.076911069,FD,0
SERF_IA,S5,2014,2014-10-20,4.255633637,FD,0
SERF_IA,S5,2014,2014-10-21,3.265354275,FD,0
SERF_IA,S5,2014,2014-10-22,3.011633922,FD,0
SERF_IA,S5,2014,2014-10-23,3.104728078,FD,0
SERF_IA,S5,2014,2014-10-24,2.90607645,FD,0.254
SERF_IA,S5,2014,2014-10-25,2.570149238,FD,0
SERF_IA,S5,2014,2014-10-26,2.59787067,FD,0
SERF_IA,S5,2014,2014-10-27,2.688478795,FD,0
SERF_IA,S5,2014,2014-10-28,2.424671809,FD,0
SERF_IA,S5,2014,2014-10-29,2.20577597,FD,0
SERF_IA,S5,2014,2014-10-30,1.997122159,FD,0
SERF_IA,S5,2014,2014-10-31,1.802703866,FD,0
SERF_IA,S5,2014,2014-11-01,1.62012861,FD,0
SERF_IA,S5,2014,2014-11-02,1.470171389,FD,0
SERF_IA,S5,2014,2014-11-03,1.42674459,FD,3.048
SERF_IA,S5,2014,2014-11-04,1.287847437,FD,0.508
SERF_IA,S5,2014,2014-11-05,1.139308746,FD,2.794
SERF_IA,S5,2014,2014-11-06,0.60442426,FD,0.254
SERF_IA,S5,2014,2014-11-07,0.803021345,FD,0
SERF_IA,S5,2014,2014-11-08,0.63368579,FD,0
SERF_IA,S5,2014,2014-11-09,0.756866726,FD,0
SERF_IA,S5,2014,2014-11-10,0.863692381,FD,0
SERF_IA,S5,2014,2014-11-11,0.086051928,FD,0.508
SERF_IA,S5,2014,2014-11-12,NA,FD,0
SERF_IA,S5,2014,2014-11-13,NA,FD,0
SERF_IA,S5,2014,2014-11-14,NA,FD,0
SERF_IA,S5,2014,2014-11-15,NA,FD,0
SERF_IA,S5,2014,2014-11-16,NA,FD,0.254
SERF_IA,S5,2014,2014-11-17,NA,FD,0
SERF_IA,S5,2014,2014-11-18,NA,FD,0
SERF_IA,S5,2014,2014-11-19,NA,FD,0
SERF_IA,S5,2014,2014-11-20,NA,FD,0
SERF_IA,S5,2014,2014-11-21,NA,FD,1.524
SERF_IA,S5,2014,2014-11-22,NA,FD,1.27
SERF_IA,S5,2014,2014-11-23,NA,FD,32.51
SERF_IA,S5,2014,2014-11-24,NA,FD,1.524
SERF_IA,S5,2014,2014-11-25,NA,FD,0.254
SERF_IA,S5,2014,2014-11-26,NA,FD,0
