siteid,plotid,dwm,year,date,flow
TIDE,H2,FD,2007,2007-07-27,0
TIDE,H2,FD,2007,2007-07-28,0
TIDE,H2,FD,2007,2007-07-29,0
TIDE,H2,FD,2007,2007-07-30,0.1184
TIDE,H2,FD,2007,2007-07-31,0.0089
TIDE,H2,FD,2007,2007-08-01,0.0086
TIDE,H2,FD,2007,2007-08-02,0
TIDE,H2,FD,2007,2007-08-03,0
TIDE,H2,FD,2007,2007-08-04,0
TIDE,H2,FD,2007,2007-08-05,0
TIDE,H2,FD,2007,2007-08-06,0
TIDE,H2,FD,2007,2007-08-07,0
TIDE,H2,FD,2007,2007-08-08,8.95e-4
TIDE,H2,FD,2007,2007-08-09,0
TIDE,H2,FD,2007,2007-08-10,0
TIDE,H2,FD,2007,2007-08-11,0
TIDE,H2,FD,2007,2007-08-12,0
TIDE,H2,FD,2007,2007-08-13,0
TIDE,H2,FD,2007,2007-08-14,0
TIDE,H2,FD,2007,2007-08-15,0
TIDE,H2,FD,2007,2007-08-16,0
TIDE,H2,FD,2007,2007-08-17,0
TIDE,H2,FD,2007,2007-08-18,0
TIDE,H2,FD,2007,2007-08-19,0
TIDE,H2,FD,2007,2007-08-20,0.0053
TIDE,H2,FD,2007,2007-08-21,0
TIDE,H2,FD,2007,2007-08-22,0
TIDE,H2,FD,2007,2007-08-23,0
TIDE,H2,FD,2007,2007-08-24,0
TIDE,H2,FD,2007,2007-08-25,0
TIDE,H2,FD,2007,2007-08-26,0
TIDE,H2,FD,2007,2007-08-27,0
TIDE,H2,FD,2007,2007-08-28,0.0049
TIDE,H2,FD,2007,2007-08-29,0
TIDE,H2,FD,2007,2007-08-30,0
TIDE,H2,FD,2007,2007-08-31,0
TIDE,H2,FD,2007,2007-09-01,0
TIDE,H2,FD,2007,2007-09-02,0
TIDE,H2,FD,2007,2007-09-03,0
TIDE,H2,FD,2007,2007-09-04,0
TIDE,H2,FD,2007,2007-09-05,0
TIDE,H2,FD,2007,2007-09-06,0
TIDE,H2,FD,2007,2007-09-07,0
TIDE,H2,FD,2007,2007-09-08,0
TIDE,H2,FD,2007,2007-09-09,0
TIDE,H2,FD,2007,2007-09-10,0
TIDE,H2,FD,2007,2007-09-11,0
TIDE,H2,FD,2007,2007-09-12,0
TIDE,H2,FD,2007,2007-09-13,0
TIDE,H2,FD,2007,2007-09-14,0
TIDE,H2,FD,2007,2007-09-15,0
TIDE,H2,FD,2007,2007-09-16,0
TIDE,H2,FD,2007,2007-09-17,0
TIDE,H2,FD,2007,2007-09-18,0
TIDE,H2,FD,2007,2007-09-19,0
TIDE,H2,FD,2007,2007-09-20,0
TIDE,H2,FD,2007,2007-09-21,0
TIDE,H2,FD,2007,2007-09-22,0
TIDE,H2,FD,2007,2007-09-23,0
TIDE,H2,FD,2007,2007-09-24,0
TIDE,H2,FD,2007,2007-09-25,0
TIDE,H2,FD,2007,2007-09-26,0
TIDE,H2,FD,2007,2007-09-27,0
TIDE,H2,FD,2007,2007-09-28,0
TIDE,H2,FD,2007,2007-09-29,0
TIDE,H2,FD,2007,2007-09-30,0
TIDE,H2,FD,2007,2007-10-01,0
TIDE,H2,FD,2007,2007-10-02,0
TIDE,H2,FD,2007,2007-10-03,0
TIDE,H2,FD,2007,2007-10-04,0
TIDE,H2,FD,2007,2007-10-05,0
TIDE,H2,FD,2007,2007-10-06,0
TIDE,H2,FD,2007,2007-10-07,0
TIDE,H2,FD,2007,2007-10-08,0
TIDE,H2,FD,2007,2007-10-09,0
TIDE,H2,FD,2007,2007-10-10,0
TIDE,H2,FD,2007,2007-10-11,0
TIDE,H2,FD,2007,2007-10-12,0
TIDE,H2,FD,2007,2007-10-13,0
TIDE,H2,FD,2007,2007-10-14,0
TIDE,H2,FD,2007,2007-10-15,0
TIDE,H2,FD,2007,2007-10-16,0
TIDE,H2,FD,2007,2007-10-17,0
TIDE,H2,FD,2007,2007-10-18,0
TIDE,H2,FD,2007,2007-10-19,0
TIDE,H2,FD,2007,2007-10-20,0
TIDE,H2,FD,2007,2007-10-21,0
TIDE,H2,FD,2007,2007-10-22,0
TIDE,H2,FD,2007,2007-10-23,0
TIDE,H2,FD,2007,2007-10-24,0
TIDE,H2,FD,2007,2007-10-25,0
TIDE,H2,FD,2007,2007-10-26,0
TIDE,H2,FD,2007,2007-10-27,0.0032
TIDE,H2,FD,2007,2007-10-28,0
TIDE,H2,FD,2007,2007-10-29,0
TIDE,H2,FD,2007,2007-10-30,0
TIDE,H2,FD,2007,2007-10-31,0
TIDE,H2,FD,2007,2007-11-01,0
TIDE,H2,FD,2007,2007-11-02,0
TIDE,H2,FD,2007,2007-11-03,0
TIDE,H2,FD,2007,2007-11-04,0
TIDE,H2,FD,2007,2007-11-05,0
TIDE,H2,FD,2007,2007-11-06,0
TIDE,H2,FD,2007,2007-11-07,0
TIDE,H2,FD,2007,2007-11-08,0
TIDE,H2,FD,2007,2007-11-09,0
TIDE,H2,FD,2007,2007-11-10,0
TIDE,H2,FD,2007,2007-11-11,0
TIDE,H2,FD,2007,2007-11-12,0
TIDE,H2,FD,2007,2007-11-13,0
TIDE,H2,FD,2007,2007-11-14,0
TIDE,H2,FD,2007,2007-11-15,0.0055000000000000005
TIDE,H2,FD,2007,2007-11-16,0
TIDE,H2,FD,2007,2007-11-17,0
TIDE,H2,FD,2007,2007-11-18,0
TIDE,H2,FD,2007,2007-11-19,0
TIDE,H2,FD,2007,2007-11-20,0
TIDE,H2,FD,2007,2007-11-21,0
TIDE,H2,FD,2007,2007-11-22,0
TIDE,H2,FD,2007,2007-11-23,0
TIDE,H2,FD,2007,2007-11-24,0
TIDE,H2,FD,2007,2007-11-25,0
TIDE,H2,FD,2007,2007-11-26,0
TIDE,H2,FD,2007,2007-11-27,0
TIDE,H2,FD,2007,2007-11-28,0
TIDE,H2,FD,2007,2007-11-29,0
TIDE,H2,FD,2007,2007-11-30,0
TIDE,H2,FD,2007,2007-12-01,0
TIDE,H2,FD,2007,2007-12-02,0
TIDE,H2,FD,2007,2007-12-03,0
TIDE,H2,FD,2007,2007-12-04,0
TIDE,H2,FD,2007,2007-12-05,0
TIDE,H2,FD,2007,2007-12-06,0
TIDE,H2,FD,2007,2007-12-07,0
TIDE,H2,FD,2007,2007-12-08,0
TIDE,H2,FD,2007,2007-12-09,0
TIDE,H2,FD,2007,2007-12-10,1.6100000000000002e-5
TIDE,H2,FD,2007,2007-12-11,0
TIDE,H2,FD,2007,2007-12-12,0
TIDE,H2,FD,2007,2007-12-13,0
TIDE,H2,FD,2007,2007-12-14,0
TIDE,H2,FD,2007,2007-12-15,0
TIDE,H2,FD,2007,2007-12-16,0.0867
TIDE,H2,FD,2007,2007-12-17,0.0097
TIDE,H2,FD,2007,2007-12-18,0.009600000000000001
TIDE,H2,FD,2007,2007-12-19,0
TIDE,H2,FD,2007,2007-12-20,0
TIDE,H2,FD,2007,2007-12-21,0
TIDE,H2,FD,2007,2007-12-22,0
TIDE,H2,FD,2007,2007-12-23,0
TIDE,H2,FD,2007,2007-12-24,0
TIDE,H2,FD,2007,2007-12-25,0
TIDE,H2,FD,2007,2007-12-26,0
TIDE,H2,FD,2007,2007-12-27,0
TIDE,H2,FD,2007,2007-12-28,0.0097
TIDE,H2,FD,2007,2007-12-29,0.009300000000000001
TIDE,H2,FD,2007,2007-12-30,0
TIDE,H2,FD,2007,2007-12-31,0.0193
TIDE,H2,FD,2008,2008-01-01,0.01796
TIDE,H2,FD,2008,2008-01-02,0.00864
TIDE,H2,FD,2008,2008-01-03,0
TIDE,H2,FD,2008,2008-01-04,0
TIDE,H2,FD,2008,2008-01-05,0.00848
TIDE,H2,FD,2008,2008-01-06,0
TIDE,H2,FD,2008,2008-01-07,0
TIDE,H2,FD,2008,2008-01-08,0
TIDE,H2,FD,2008,2008-01-09,0
TIDE,H2,FD,2008,2008-01-10,0
TIDE,H2,FD,2008,2008-01-11,0
TIDE,H2,FD,2008,2008-01-12,0.0092
TIDE,H2,FD,2008,2008-01-13,0
TIDE,H2,FD,2008,2008-01-14,0
TIDE,H2,FD,2008,2008-01-15,0
TIDE,H2,FD,2008,2008-01-16,0
TIDE,H2,FD,2008,2008-01-17,0
TIDE,H2,FD,2008,2008-01-18,0
TIDE,H2,FD,2008,2008-01-19,0.09452
TIDE,H2,FD,2008,2008-01-20,1.65809
TIDE,H2,FD,2008,2008-01-21,0.97325
TIDE,H2,FD,2008,2008-01-22,0.8110299999999999
TIDE,H2,FD,2008,2008-01-23,1.00733
TIDE,H2,FD,2008,2008-01-24,0.9483999999999999
TIDE,H2,FD,2008,2008-01-25,0.69177
TIDE,H2,FD,2008,2008-01-26,0.62287
TIDE,H2,FD,2008,2008-01-27,0.5225500000000001
TIDE,H2,FD,2008,2008-01-28,0.43974
TIDE,H2,FD,2008,2008-01-29,0.4201
TIDE,H2,FD,2008,2008-01-30,0.34926
TIDE,H2,FD,2008,2008-01-31,0.28405
TIDE,H2,FD,2008,2008-02-01,0.4266
TIDE,H2,FD,2008,2008-02-02,0.7567400000000001
TIDE,H2,FD,2008,2008-02-03,0.7012200000000001
TIDE,H2,FD,2008,2008-02-04,0.61156
TIDE,H2,FD,2008,2008-02-05,0.5510700000000001
TIDE,H2,FD,2008,2008-02-06,0.51413
TIDE,H2,FD,2008,2008-02-07,0.44605
TIDE,H2,FD,2008,2008-02-08,0.38059999999999994
TIDE,H2,FD,2008,2008-02-09,0.34269
TIDE,H2,FD,2008,2008-02-10,0.28498
TIDE,H2,FD,2008,2008-02-11,0.21794999999999998
TIDE,H2,FD,2008,2008-02-12,0.23047
TIDE,H2,FD,2008,2008-02-13,0.58999
TIDE,H2,FD,2008,2008-02-14,2.05475
TIDE,H2,FD,2008,2008-02-15,1.37271
TIDE,H2,FD,2008,2008-02-16,0.9755999999999999
TIDE,H2,FD,2008,2008-02-17,0.79432
TIDE,H2,FD,2008,2008-02-18,3.12317
TIDE,H2,FD,2008,2008-02-19,2.6539400000000004
TIDE,H2,FD,2008,2008-02-20,1.5271100000000002
TIDE,H2,FD,2008,2008-02-21,1.0904
TIDE,H2,FD,2008,2008-02-22,2.9600999999999997
TIDE,H2,FD,2008,2008-02-23,3.59917
TIDE,H2,FD,2008,2008-02-24,2.84233
TIDE,H2,FD,2008,2008-02-25,1.8369900000000001
TIDE,H2,FD,2008,2008-02-26,1.42299
TIDE,H2,FD,2008,2008-02-27,1.34798
TIDE,H2,FD,2008,2008-02-28,1.07153
TIDE,H2,FD,2008,2008-02-29,0.871
TIDE,H2,FD,2008,2008-03-01,0.77096
TIDE,H2,FD,2008,2008-03-02,0.6321100000000001
TIDE,H2,FD,2008,2008-03-03,0.57678
TIDE,H2,FD,2008,2008-03-04,0.5465099999999999
TIDE,H2,FD,2008,2008-03-05,1.1429
TIDE,H2,FD,2008,2008-03-06,0.96256
TIDE,H2,FD,2008,2008-03-07,1.8572199999999999
TIDE,H2,FD,2008,2008-03-08,5.09143
TIDE,H2,FD,2008,2008-03-09,2.99146
TIDE,H2,FD,2008,2008-03-10,1.72356
TIDE,H2,FD,2008,2008-03-11,1.2576200000000002
TIDE,H2,FD,2008,2008-03-12,0.98757
TIDE,H2,FD,2008,2008-03-13,0.77978
TIDE,H2,FD,2008,2008-03-14,0.65221
TIDE,H2,FD,2008,2008-03-15,0.55054
TIDE,H2,FD,2008,2008-03-16,0.45252000000000003
TIDE,H2,FD,2008,2008-03-17,0.40023000000000003
TIDE,H2,FD,2008,2008-03-18,0.40078
TIDE,H2,FD,2008,2008-03-19,0.40195000000000003
TIDE,H2,FD,2008,2008-03-20,0.32287999999999994
TIDE,H2,FD,2008,2008-03-21,0.27542
TIDE,H2,FD,2008,2008-03-22,0.27451
TIDE,H2,FD,2008,2008-03-23,0.20832
TIDE,H2,FD,2008,2008-03-24,0.1985
TIDE,H2,FD,2008,2008-03-25,0.15101
TIDE,H2,FD,2008,2008-03-26,0.15089999999999998
TIDE,H2,FD,2008,2008-03-27,0.13122
TIDE,H2,FD,2008,2008-03-28,0.11214
TIDE,H2,FD,2008,2008-03-29,0.0569
TIDE,H2,FD,2008,2008-03-30,0.04712
TIDE,H2,FD,2008,2008-03-31,0.08446000000000001
TIDE,H2,FD,2008,2008-04-01,0.05367
TIDE,H2,FD,2008,2008-04-02,0.09820999999999999
TIDE,H2,FD,2008,2008-04-03,0.05978
TIDE,H2,FD,2008,2008-04-04,0.10930999999999999
TIDE,H2,FD,2008,2008-04-05,0.10925000000000001
TIDE,H2,FD,2008,2008-04-06,2.20134
TIDE,H2,FD,2008,2008-04-07,6.699260000000001
TIDE,H2,FD,2008,2008-04-08,3.41995
TIDE,H2,FD,2008,2008-04-09,2.84986
TIDE,H2,FD,2008,2008-04-10,2.45301
TIDE,H2,FD,2008,2008-04-11,2.0561599999999998
TIDE,H2,FD,2008,2008-04-12,1.65932
TIDE,H2,FD,2008,2008-04-13,1.26247
TIDE,H2,FD,2008,2008-04-14,0.96942
TIDE,H2,FD,2008,2008-04-15,0.77484
TIDE,H2,FD,2008,2008-04-16,0.6311100000000001
TIDE,H2,FD,2008,2008-04-17,0.58013
TIDE,H2,FD,2008,2008-04-18,0.42590000000000006
TIDE,H2,FD,2008,2008-04-19,0.32161
TIDE,H2,FD,2008,2008-04-20,0.2606
TIDE,H2,FD,2008,2008-04-21,0.23782
TIDE,H2,FD,2008,2008-04-22,0.21065
TIDE,H2,FD,2008,2008-04-23,0.21127
TIDE,H2,FD,2008,2008-04-24,0.2107
TIDE,H2,FD,2008,2008-04-25,0.18947999999999998
TIDE,H2,FD,2008,2008-04-26,0.19127000000000002
TIDE,H2,FD,2008,2008-04-27,0.17059000000000002
TIDE,H2,FD,2008,2008-04-28,0.1607
TIDE,H2,FD,2008,2008-04-29,0.16435000000000002
TIDE,H2,FD,2008,2008-04-30,0.09874000000000001
TIDE,H2,FD,2008,2008-05-01,0.07132999999999999
TIDE,H2,FD,2008,2008-05-02,0.07127
TIDE,H2,FD,2008,2008-05-03,0.0716
TIDE,H2,FD,2008,2008-05-04,0.04426
TIDE,H2,FD,2008,2008-05-05,0.03538
TIDE,H2,FD,2008,2008-05-06,0.01773
TIDE,H2,FD,2008,2008-05-07,0.01786
TIDE,H2,FD,2008,2008-05-08,0.00884
TIDE,H2,FD,2008,2008-05-09,0.01795
TIDE,H2,FD,2008,2008-05-10,0
TIDE,H2,FD,2008,2008-05-11,0.00894
TIDE,H2,FD,2008,2008-05-12,0.01379
TIDE,H2,FD,2008,2008-05-13,0
TIDE,H2,FD,2008,2008-05-14,0
TIDE,H2,FD,2008,2008-05-15,0
TIDE,H2,FD,2008,2008-05-16,0
TIDE,H2,FD,2008,2008-05-17,0.0071
TIDE,H2,FD,2008,2008-05-18,0
TIDE,H2,FD,2008,2008-05-19,0
TIDE,H2,FD,2008,2008-05-20,0
TIDE,H2,FD,2008,2008-05-21,0
TIDE,H2,FD,2008,2008-05-22,0
TIDE,H2,FD,2008,2008-05-23,0
TIDE,H2,FD,2008,2008-05-24,0
TIDE,H2,FD,2008,2008-05-25,0
TIDE,H2,FD,2008,2008-05-26,0
TIDE,H2,FD,2008,2008-05-27,0
TIDE,H2,FD,2008,2008-05-28,0
TIDE,H2,FD,2008,2008-05-29,0
TIDE,H2,FD,2008,2008-05-30,0
TIDE,H2,FD,2008,2008-05-31,0
TIDE,H2,FD,2008,2008-06-01,0
TIDE,H2,FD,2008,2008-06-02,0
TIDE,H2,FD,2008,2008-06-03,0
TIDE,H2,FD,2008,2008-06-04,0.009829999999999998
TIDE,H2,FD,2008,2008-06-05,0
TIDE,H2,FD,2008,2008-06-06,0
TIDE,H2,FD,2008,2008-06-07,0
TIDE,H2,FD,2008,2008-06-08,0
TIDE,H2,FD,2008,2008-06-09,0
TIDE,H2,FD,2008,2008-06-10,0
TIDE,H2,FD,2008,2008-06-11,0
TIDE,H2,FD,2008,2008-06-12,0
TIDE,H2,FD,2008,2008-06-13,0
TIDE,H2,FD,2008,2008-06-14,0
TIDE,H2,FD,2008,2008-06-15,0
TIDE,H2,FD,2008,2008-06-16,0
TIDE,H2,FD,2008,2008-06-17,0
TIDE,H2,FD,2008,2008-06-18,0
TIDE,H2,FD,2008,2008-06-19,0
TIDE,H2,FD,2008,2008-06-20,0
TIDE,H2,FD,2008,2008-06-21,0
TIDE,H2,FD,2008,2008-06-22,0
TIDE,H2,FD,2008,2008-06-23,0.39808999999999994
TIDE,H2,FD,2008,2008-06-24,0.6175200000000001
TIDE,H2,FD,2008,2008-06-25,0.26318
TIDE,H2,FD,2008,2008-06-26,0.17160999999999998
TIDE,H2,FD,2008,2008-06-27,0.11098
TIDE,H2,FD,2008,2008-06-28,0.060520000000000004
TIDE,H2,FD,2008,2008-06-29,0.040350000000000004
TIDE,H2,FD,2008,2008-06-30,0.34650000000000003
TIDE,H2,FD,2008,2008-07-01,0.47497999999999996
TIDE,H2,FD,2008,2008-07-02,0.24743
TIDE,H2,FD,2008,2008-07-03,0.16079
TIDE,H2,FD,2008,2008-07-04,0.11766
TIDE,H2,FD,2008,2008-07-05,0.08547
TIDE,H2,FD,2008,2008-07-06,0.042760000000000006
TIDE,H2,FD,2008,2008-07-07,0.03206
TIDE,H2,FD,2008,2008-07-08,0.021450000000000004
TIDE,H2,FD,2008,2008-07-09,0.02134
TIDE,H2,FD,2008,2008-07-10,0
TIDE,H2,FD,2008,2008-07-11,14.35112
TIDE,H2,FD,2008,2008-07-12,13.853629999999999
TIDE,H2,FD,2008,2008-07-13,8.11223
TIDE,H2,FD,2008,2008-07-14,7.21687
TIDE,H2,FD,2008,2008-07-15,6.3215200000000005
TIDE,H2,FD,2008,2008-07-16,5.42617
TIDE,H2,FD,2008,2008-07-17,4.53082
TIDE,H2,FD,2008,2008-07-18,3.63547
TIDE,H2,FD,2008,2008-07-19,2.7401199999999997
TIDE,H2,FD,2008,2008-07-20,1.68728
TIDE,H2,FD,2008,2008-07-21,1.15197
TIDE,H2,FD,2008,2008-07-22,0.83992
TIDE,H2,FD,2008,2008-07-23,0.68907
TIDE,H2,FD,2008,2008-07-24,4.20114
TIDE,H2,FD,2008,2008-07-25,2.9357800000000003
TIDE,H2,FD,2008,2008-07-26,1.60166
TIDE,H2,FD,2008,2008-07-27,1.06009
TIDE,H2,FD,2008,2008-07-28,0.74924
TIDE,H2,FD,2008,2008-07-29,0.54511
TIDE,H2,FD,2008,2008-07-30,0.46224
TIDE,H2,FD,2008,2008-07-31,0.38427999999999995
TIDE,H2,FD,2008,2008-08-01,0.31629999999999997
TIDE,H2,FD,2008,2008-08-02,0.25863
TIDE,H2,FD,2008,2008-08-03,0.19054000000000001
TIDE,H2,FD,2008,2008-08-04,0.15199000000000001
TIDE,H2,FD,2008,2008-08-05,0.1145
TIDE,H2,FD,2008,2008-08-06,0.07609
TIDE,H2,FD,2008,2008-08-07,0.047229999999999994
TIDE,H2,FD,2008,2008-08-08,0.01897
TIDE,H2,FD,2008,2008-08-09,0
TIDE,H2,FD,2008,2008-08-10,0
TIDE,H2,FD,2008,2008-08-11,0
TIDE,H2,FD,2008,2008-08-12,0.00414
TIDE,H2,FD,2008,2008-08-13,0
TIDE,H2,FD,2008,2008-08-14,0
TIDE,H2,FD,2008,2008-08-15,0
TIDE,H2,FD,2008,2008-08-16,0
TIDE,H2,FD,2008,2008-08-17,0
TIDE,H2,FD,2008,2008-08-18,0
TIDE,H2,FD,2008,2008-08-19,0
TIDE,H2,FD,2008,2008-08-20,0
TIDE,H2,FD,2008,2008-08-21,0
TIDE,H2,FD,2008,2008-08-22,0
TIDE,H2,FD,2008,2008-08-23,0
TIDE,H2,FD,2008,2008-08-24,0
TIDE,H2,FD,2008,2008-08-25,0
TIDE,H2,FD,2008,2008-08-26,0.0011
TIDE,H2,FD,2008,2008-08-27,0
TIDE,H2,FD,2008,2008-08-28,0
TIDE,H2,FD,2008,2008-08-29,0
TIDE,H2,FD,2008,2008-08-30,0
TIDE,H2,FD,2008,2008-08-31,0
TIDE,H2,FD,2008,2008-09-01,0
TIDE,H2,FD,2008,2008-09-02,0
TIDE,H2,FD,2008,2008-09-03,0
TIDE,H2,FD,2008,2008-09-04,0
TIDE,H2,FD,2008,2008-09-05,0
TIDE,H2,FD,2008,2008-09-06,0
TIDE,H2,FD,2008,2008-09-07,0
TIDE,H2,FD,2008,2008-09-08,0
TIDE,H2,FD,2008,2008-09-09,8.82e-4
TIDE,H2,FD,2008,2008-09-10,0
TIDE,H2,FD,2008,2008-09-11,0
TIDE,H2,FD,2008,2008-09-12,0
TIDE,H2,FD,2008,2008-09-13,0
TIDE,H2,FD,2008,2008-09-14,0
TIDE,H2,FD,2008,2008-09-15,0
TIDE,H2,FD,2008,2008-09-16,0
TIDE,H2,FD,2008,2008-09-17,0
TIDE,H2,FD,2008,2008-09-18,0
TIDE,H2,FD,2008,2008-09-19,0
TIDE,H2,FD,2008,2008-09-20,0
TIDE,H2,FD,2008,2008-09-21,0
TIDE,H2,FD,2008,2008-09-22,0
TIDE,H2,FD,2008,2008-09-23,0.00873
TIDE,H2,FD,2008,2008-09-24,0
TIDE,H2,FD,2008,2008-09-25,0
TIDE,H2,FD,2008,2008-09-26,0
TIDE,H2,FD,2008,2008-09-27,0
TIDE,H2,FD,2008,2008-09-28,0
TIDE,H2,FD,2008,2008-09-29,0
TIDE,H2,FD,2008,2008-09-30,0
TIDE,H2,FD,2008,2008-10-01,0
TIDE,H2,FD,2008,2008-10-02,0
TIDE,H2,FD,2008,2008-10-03,0
TIDE,H2,FD,2008,2008-10-04,0
TIDE,H2,FD,2008,2008-10-05,0
TIDE,H2,FD,2008,2008-10-06,0
TIDE,H2,FD,2008,2008-10-07,0
TIDE,H2,FD,2008,2008-10-08,0
TIDE,H2,FD,2008,2008-10-09,0
TIDE,H2,FD,2008,2008-10-10,0
TIDE,H2,FD,2008,2008-10-11,0
TIDE,H2,FD,2008,2008-10-12,0
TIDE,H2,FD,2008,2008-10-13,0
TIDE,H2,FD,2008,2008-10-14,0
TIDE,H2,FD,2008,2008-10-15,0
TIDE,H2,FD,2008,2008-10-16,0
TIDE,H2,FD,2008,2008-10-17,0
TIDE,H2,FD,2008,2008-10-18,0
TIDE,H2,FD,2008,2008-10-19,0
TIDE,H2,FD,2008,2008-10-20,0
TIDE,H2,FD,2008,2008-10-21,0
TIDE,H2,FD,2008,2008-10-22,0
TIDE,H2,FD,2008,2008-10-23,0
TIDE,H2,FD,2008,2008-10-24,0
TIDE,H2,FD,2008,2008-10-25,0
TIDE,H2,FD,2008,2008-10-26,0
TIDE,H2,FD,2008,2008-10-27,0
TIDE,H2,FD,2008,2008-10-28,0
TIDE,H2,FD,2008,2008-10-29,0
TIDE,H2,FD,2008,2008-10-30,0
TIDE,H2,FD,2008,2008-10-31,0
TIDE,H2,FD,2008,2008-11-01,0
TIDE,H2,FD,2008,2008-11-02,0
TIDE,H2,FD,2008,2008-11-03,0
TIDE,H2,FD,2008,2008-11-04,0
TIDE,H2,FD,2008,2008-11-05,0
TIDE,H2,FD,2008,2008-11-06,0
TIDE,H2,FD,2008,2008-11-07,0
TIDE,H2,FD,2008,2008-11-08,0
TIDE,H2,FD,2008,2008-11-09,0
TIDE,H2,FD,2008,2008-11-10,0
TIDE,H2,FD,2008,2008-11-11,0
TIDE,H2,FD,2008,2008-11-12,0
TIDE,H2,FD,2008,2008-11-13,0
TIDE,H2,FD,2008,2008-11-14,0
TIDE,H2,FD,2008,2008-11-15,0.03438
TIDE,H2,FD,2008,2008-11-16,0
TIDE,H2,FD,2008,2008-11-17,0
TIDE,H2,FD,2008,2008-11-18,0.00231
TIDE,H2,FD,2008,2008-11-19,0
TIDE,H2,FD,2008,2008-11-20,0
TIDE,H2,FD,2008,2008-11-21,0
TIDE,H2,FD,2008,2008-11-22,0
TIDE,H2,FD,2008,2008-11-23,0
TIDE,H2,FD,2008,2008-11-24,0
TIDE,H2,FD,2008,2008-11-25,0
TIDE,H2,FD,2008,2008-11-26,0
TIDE,H2,FD,2008,2008-11-27,0
TIDE,H2,FD,2008,2008-11-28,0
TIDE,H2,FD,2008,2008-11-29,0
TIDE,H2,FD,2008,2008-11-30,0
TIDE,H2,FD,2008,2008-12-01,0
TIDE,H2,FD,2008,2008-12-02,0
TIDE,H2,FD,2008,2008-12-03,0
TIDE,H2,FD,2008,2008-12-04,0
TIDE,H2,FD,2008,2008-12-05,0
TIDE,H2,FD,2008,2008-12-06,0
TIDE,H2,FD,2008,2008-12-07,0
TIDE,H2,FD,2008,2008-12-08,0
TIDE,H2,FD,2008,2008-12-09,0
TIDE,H2,FD,2008,2008-12-10,0.00699
TIDE,H2,FD,2008,2008-12-11,2.5484400000000003
TIDE,H2,FD,2008,2008-12-12,8.32677
TIDE,H2,FD,2008,2008-12-13,2.7936199999999998
TIDE,H2,FD,2008,2008-12-14,1.67489
TIDE,H2,FD,2008,2008-12-15,1.2377799999999999
TIDE,H2,FD,2008,2008-12-16,1.01397
TIDE,H2,FD,2008,2008-12-17,0.8842700000000001
TIDE,H2,FD,2008,2008-12-18,0.74505
TIDE,H2,FD,2008,2008-12-19,0.73432
TIDE,H2,FD,2008,2008-12-20,0.63791
TIDE,H2,FD,2008,2008-12-21,0.7049
TIDE,H2,FD,2008,2008-12-22,0.6249600000000001
TIDE,H2,FD,2008,2008-12-23,0.41783000000000003
TIDE,H2,FD,2008,2008-12-24,0.42911
TIDE,H2,FD,2008,2008-12-25,0.39185
TIDE,H2,FD,2008,2008-12-26,0.366
TIDE,H2,FD,2008,2008-12-27,0.41045
TIDE,H2,FD,2008,2008-12-28,0.48752999999999996
TIDE,H2,FD,2008,2008-12-29,0.49944
TIDE,H2,FD,2008,2008-12-30,0.57065
TIDE,H2,FD,2008,2008-12-31,0.51974
TIDE,H2,FD,2009,2009-01-01,0.62
TIDE,H2,FD,2009,2009-01-02,0.64
TIDE,H2,FD,2009,2009-01-03,0.51
TIDE,H2,FD,2009,2009-01-04,0.49
TIDE,H2,FD,2009,2009-01-05,0.49
TIDE,H2,FD,2009,2009-01-06,1.42
TIDE,H2,FD,2009,2009-01-07,2.2600000000000002
TIDE,H2,FD,2009,2009-01-08,1.54
TIDE,H2,FD,2009,2009-01-09,1.06
TIDE,H2,FD,2009,2009-01-10,0.9099999999999999
TIDE,H2,FD,2009,2009-01-11,0.8400000000000001
TIDE,H2,FD,2009,2009-01-12,0.78
TIDE,H2,FD,2009,2009-01-13,2.04
TIDE,H2,FD,2009,2009-01-14,4.069999999999999
TIDE,H2,FD,2009,2009-01-15,2.08
TIDE,H2,FD,2009,2009-01-16,1.37
TIDE,H2,FD,2009,2009-01-17,1.1
TIDE,H2,FD,2009,2009-01-18,1.01
TIDE,H2,FD,2009,2009-01-19,1.18
TIDE,H2,FD,2009,2009-01-20,1.1700000000000002
TIDE,H2,FD,2009,2009-01-21,0.99
TIDE,H2,FD,2009,2009-01-22,1.09
TIDE,H2,FD,2009,2009-01-23,1.54
TIDE,H2,FD,2009,2009-01-24,1.22
TIDE,H2,FD,2009,2009-01-25,0.97
TIDE,H2,FD,2009,2009-01-26,0.8200000000000001
TIDE,H2,FD,2009,2009-01-27,0.73
TIDE,H2,FD,2009,2009-01-28,0.75
TIDE,H2,FD,2009,2009-01-29,0.75
TIDE,H2,FD,2009,2009-01-30,0.8500000000000001
TIDE,H2,FD,2009,2009-01-31,0.73
TIDE,H2,FD,2009,2009-02-01,0.65
TIDE,H2,FD,2009,2009-02-02,0.62
TIDE,H2,FD,2009,2009-02-03,0.5800000000000001
TIDE,H2,FD,2009,2009-02-04,0.5
TIDE,H2,FD,2009,2009-02-05,0.41000000000000003
TIDE,H2,FD,2009,2009-02-06,0.41000000000000003
TIDE,H2,FD,2009,2009-02-07,0.39
TIDE,H2,FD,2009,2009-02-08,0.4
